id,source,referenceId,counterparty,amount,currency,date,description,type,category
B3-BNK-138,BANK,"SET3-PAY-2026-0828-4","PulsePoint Media",49487.50,INR,2026-08-10,"NEFT/RTGS/UPI deposit - PulsePoint Media",CREDIT,"Wire Transfer"
B3-BNK-139,BANK,"SET3-PAY-2026-0828-5","NovaBridge",54193.00,INR,2026-08-13,"NEFT/RTGS/UPI deposit - NovaBridge",CREDIT,"Vendor Payment"
B3-BNK-140,BANK,"SET3-PAY-2026-0828-1","AlphaStream AI",55290.00,INR,2026-08-16,"NEFT/RTGS/UPI deposit - AlphaStream AI",CREDIT,"Services"
B3-BNK-141,BANK,"SET3-PAY-2026-0829-2","ApexData",59995.50,INR,2026-08-19,"NEFT/RTGS/UPI deposit - ApexData",CREDIT,"Accounts Receivable"
B3-BNK-142,BANK,"SET3-PAY-2026-0829-3","StreamLine Global",64701.00,INR,2026-08-22,"NEFT/RTGS/UPI deposit - StreamLine Global",CREDIT,"SaaS Revenue"
B3-BNK-143,BANK,"SET3-PAY-2026-0829-4","PinnacleSoft",69406.50,INR,2026-08-25,"NEFT/RTGS/UPI deposit - PinnacleSoft",CREDIT,"Consulting"
B3-BNK-144,BANK,"SET3-PAY-2026-0829-5","CloudVertex",73444.99,INR,2026-08-01,"Net incoming transfer (0.9% bank charges deducted)",DEBIT,"License Revenue"
B3-BNK-145,BANK,"SET3-PAY-2026-0829-1","IronGate GmbH",78817.50,INR,2026-08-04,"NEFT/RTGS/UPI deposit - IronGate GmbH",CREDIT,"Enterprise Contract"
B3-BNK-146,BANK,"SET3-PAY-2026-0830-2","AeroDynamic Labs",83523.00,INR,2026-08-07,"NEFT/RTGS/UPI deposit - AeroDynamic Labs",CREDIT,"Support Fees"
B3-BNK-147,BANK,"SET3-PAY-2026-0830-3","Hyperion Dynamics",84620.00,INR,2026-08-10,"NEFT/RTGS/UPI deposit - Hyperion Dynamics",CREDIT,"Project Payment"
B3-BNK-148,BANK,"SET3-PAY-2026-0830-4","PulsePoint Media",89325.50,INR,2026-08-13,"NEFT/RTGS/UPI deposit - PulsePoint Media",CREDIT,"Wire Transfer"
B3-BNK-149,BANK,"SET3-PAY-2026-0830-5","NovaBridge",94031.00,INR,2026-08-16,"NEFT/RTGS/UPI deposit - NovaBridge",CREDIT,"Vendor Payment"
B3-BNK-150,BANK,"","Unknown Remitter",98736.50,INR,2026-08-19,"Unidentified incoming wire transfer",CREDIT,"Services"
B3-BNK-151,BANK,"SET3-PAY-2026-0831-2","ApexData",103442.00,INR,2026-08-22,"NEFT/RTGS/UPI deposit - ApexData",CREDIT,"Accounts Receivable"
B3-BNK-152,BANK,"SET3-PAY-2026-0831-3","StreamLine Global",102740.13,INR,2026-08-25,"Short payment under dispute",CREDIT,"SaaS Revenue"
B3-BNK-153,BANK,"SET3-PAY-2026-0831-4","PinnacleSoft",112853.00,INR,2026-08-01,"NEFT/RTGS/UPI deposit - PinnacleSoft",CREDIT,"Consulting"
B3-BNK-154,BANK,"SET3-PAY-2026-0831-5","CloudVertex",113950.00,INR,2026-08-04,"NEFT/RTGS/UPI deposit - CloudVertex",CREDIT,"License Revenue"
B3-BNK-155,BANK,"SET3-PAY-2026-0831-1","IronGate GmbH",118655.50,INR,2026-08-07,"NEFT/RTGS/UPI deposit - IronGate GmbH",CREDIT,"Enterprise Contract"
B3-BNK-156,BANK,"SET3-PAY-2026-0832-2","AeroDynamic Labs",122250.75,INR,2026-08-10,"Net incoming transfer (0.9% bank charges deducted)",CREDIT,"Support Fees"
B3-BNK-157,BANK,"SET3-PAY-2026-0832-3","Hyperion Dynamics",128066.50,INR,2026-08-13,"NEFT/RTGS/UPI deposit - Hyperion Dynamics",CREDIT,"Project Payment"
B3-BNK-158,BANK,"SET3-PAY-2026-0832-4","PulsePoint Media",132772.00,INR,2026-08-16,"NEFT/RTGS/UPI deposit - PulsePoint Media",CREDIT,"Wire Transfer"
B3-BNK-159,BANK,"SET3-PAY-2026-0832-5","NovaBridge",137477.50,INR,2026-08-19,"NEFT/RTGS/UPI deposit - NovaBridge",CREDIT,"Vendor Payment"
B3-BNK-160,BANK,"SET3-PAY-2026-0832-1","AlphaStream AI",142183.00,INR,2026-08-22,"NEFT/RTGS/UPI deposit - AlphaStream AI",CREDIT,"Services"
B3-BNK-161,BANK,"SET3-PAY-2026-0833-2","ApexData",143280.00,INR,2026-08-25,"NEFT/RTGS/UPI deposit - ApexData",CREDIT,"Accounts Receivable"
B3-BNK-162,BANK,"SET3-PAY-2026-0833-3","StreamLine Global",147985.50,INR,2026-08-01,"NEFT/RTGS/UPI deposit - StreamLine Global",DEBIT,"SaaS Revenue"
B3-BNK-163,BANK,"SET3-PAY-2026-0833-4","PinnacleSoft",152691.00,INR,2026-08-04,"NEFT/RTGS/UPI deposit - PinnacleSoft",CREDIT,"Consulting"
B3-BNK-164,BANK,"SET3-PAY-2026-0833-5","CloudVertex",157396.50,INR,2026-08-07,"NEFT/RTGS/UPI deposit - CloudVertex",CREDIT,"License Revenue"
B3-BNK-165,BANK,"SET3-PAY-2026-0833-1","IronGate GmbH",162102.00,INR,2026-08-08,"Settlement lag (±1-2 days)",CREDIT,"Enterprise Contract"
B3-INV-001,INVOICE,"SET3-PAY-2026-0801-2","ApexData",23395.50,INR,2026-08-04,"INV-B3-001 Accounts Receivable",CREDIT,"Accounts Receivable"
B3-INV-002,INVOICE,"SET3-PAY-2026-0801-3","StreamLine Global",28101.00,INR,2026-08-07,"INV-B3-002 SaaS Revenue",CREDIT,"SaaS Revenue"
B3-INV-003,INVOICE,"SET3-PAY-2026-0801-4","PinnacleSoft",32806.50,INR,2026-08-10,"INV-B3-003 Consulting",CREDIT,"Consulting"
B3-INV-004,INVOICE,"SET3-PAY-2026-0801-5","CloudVertex",37512.00,INR,2026-08-13,"INV-B3-004 License Revenue",CREDIT,"License Revenue"
B3-INV-005,INVOICE,"SET3-PAY-2026-0801-1","IronGate GmbH",42217.50,INR,2026-08-16,"INV-B3-005 Enterprise Contract",CREDIT,"Enterprise Contract"
B3-INV-006,INVOICE,"SET3-PAY-2026-0802-2","AeroDynamic Labs",46923.00,INR,2026-08-19,"INV-B3-006 Support Fees",CREDIT,"Support Fees"
B3-INV-007,INVOICE,"SET3-PAY-2026-0802-3","Hyperion Dynamics",48020.00,INR,2026-08-22,"INV-B3-007 Project Payment",CREDIT,"Project Payment"
B3-INV-008,INVOICE,"SET3-PAY-2026-0802-4","PulsePoint Media",52725.50,INR,2026-08-25,"INV-B3-008 Wire Transfer",CREDIT,"Wire Transfer"
B3-INV-009,INVOICE,"SET3-PAY-2026-0802-5","NovaBridge",57431.00,INR,2026-08-01,"INV-B3-009 Vendor Payment",CREDIT,"Vendor Payment"
B3-INV-010,INVOICE,"SET3-PAY-2026-0802-1","AlphaStream AI",62136.50,INR,2026-08-04,"INV-B3-010 Services",CREDIT,"Services"
B3-INV-011,INVOICE,"SET3-PAY-2026-0803-2","ApexData",66842.00,INR,2026-08-07,"INV-B3-011 Accounts Receivable",CREDIT,"Accounts Receivable"
B3-INV-012,INVOICE,"SET3-PAY-2026-0803-3","StreamLine Global",71547.50,INR,2026-08-10,"INV-B3-012 SaaS Revenue",CREDIT,"SaaS Revenue"
B3-INV-013,INVOICE,"SET3-PAY-2026-0803-4","PinnacleSoft",76253.00,INR,2026-08-13,"INV-B3-013 Consulting",CREDIT,"Consulting"
B3-INV-014,INVOICE,"SET3-PAY-2026-0803-5","CloudVertex",77350.00,INR,2026-08-13,"INV-B3-014 License Revenue",CREDIT,"License Revenue"
B3-INV-015,INVOICE,"SET3-PAY-2026-0803-1","IronGate GmbH",82055.50,INR,2026-08-19,"INV-B3-015 Enterprise Contract",CREDIT,"Enterprise Contract"
B3-INV-016,INVOICE,"SET3-PAY-2026-0804-2","AeroDynamic Labs",86761.00,INR,2026-08-22,"INV-B3-016 Support Fees",CREDIT,"Support Fees"
B3-INV-017,INVOICE,"SET3-PAY-2026-0804-3","Hyperion Dynamics",91466.50,INR,2026-08-25,"INV-B3-017 Project Payment",CREDIT,"Project Payment"
B3-INV-018,INVOICE,"SET3-PAY-2026-0804-4","PulsePoint Media",96172.00,INR,2026-08-01,"INV-B3-018 Wire Transfer",DEBIT,"Wire Transfer"
B3-INV-019,INVOICE,"SET3-PAY-2026-0804-5","NovaBridge",100877.50,INR,2026-08-04,"INV-B3-019 Vendor Payment",CREDIT,"Vendor Payment"
B3-INV-020,INVOICE,"SET3-PAY-2026-0804-1","AlphaStream AI",105583.00,INR,2026-08-07,"INV-B3-020 Services",CREDIT,"Services"
B3-INV-021,INVOICE,"SET3-PAY-2026-0805-2","ApexData",106680.00,INR,2026-08-10,"INV-B3-021 Accounts Receivable",CREDIT,"Accounts Receivable"
B3-INV-022,INVOICE,"SET3-PAY-2026-0805-3","StreamLine Global",124751.76,INR,2026-08-13,"INV-B3-022 amended GST amount",CREDIT,"SaaS Revenue"
B3-INV-023,INVOICE,"SET3-PAY-2026-0805-4","PinnacleSoft",116091.00,INR,2026-08-16,"INV-B3-023 Consulting",CREDIT,"Consulting"
B3-INV-024,INVOICE,"SET3-PAY-2026-0805-5","CloudVertex",120796.50,INR,2026-08-19,"INV-B3-024 License Revenue",CREDIT,"License Revenue"
B3-INV-025,INVOICE,"SET3-PAY-2026-0805-1","IronGate GmbH",125502.00,INR,2026-08-22,"INV-B3-025 Enterprise Contract",CREDIT,"Enterprise Contract"
B3-INV-026,INVOICE,"SET3-PAY-2026-0806-2","AeroDynamic Labs",130207.50,INR,2026-08-25,"INV-B3-026 Support Fees",CREDIT,"Support Fees"
B3-INV-027,INVOICE,"SET3-PAY-2026-0806-3","Hyperion Dynamics",134913.00,GBP,2026-08-01,"INV-B3-027 foreign bill (GBP)",CREDIT,"Project Payment"
B3-INV-028,INVOICE,"SET3-PAY-2026-0806-4","PulsePoint Media",136010.00,INR,2026-08-01,"INV-B3-028 Wire Transfer",CREDIT,"Wire Transfer"
B3-INV-029,INVOICE,"SET3-PAY-2026-0806-5","NovaBridge",140715.50,INR,2026-08-07,"INV-B3-029 Vendor Payment",CREDIT,"Vendor Payment"
B3-INV-030,INVOICE,"SET3-PAY-2026-0806-1","AlphaStream AI",145421.00,INR,2026-08-10,"INV-B3-030 Services",CREDIT,"Services"
B3-INV-031,INVOICE,"SET3-PAY-2026-0807-2","ApexData",150126.50,INR,2026-08-13,"INV-B3-031 Accounts Receivable",CREDIT,"Accounts Receivable"
B3-INV-032,INVOICE,"SET3-PAY-2026-0807-3","StreamLine Global",154832.00,INR,2026-08-16,"INV-B3-032 SaaS Revenue",CREDIT,"SaaS Revenue"
B3-INV-033,INVOICE,"","PinnacleSoft",159537.50,INR,2026-08-19,"INV-B3-033 missing GST/Tax reference",CREDIT,"Consulting"
B3-INV-034,INVOICE,"SET3-PAY-2026-0807-5","CloudVertex",164243.00,INR,2026-08-22,"INV-B3-034 License Revenue",CREDIT,"License Revenue"
B3-INV-035,INVOICE,"SET3-PAY-2026-0807-1","IronGate GmbH",165340.00,INR,2026-08-25,"INV-B3-035 Enterprise Contract",CREDIT,"Enterprise Contract"
B3-INV-036,INVOICE,"SET3-PAY-2026-0808-2","AeroDynamic Labs",170045.50,INR,2026-08-01,"INV-B3-036 Support Fees",DEBIT,"Support Fees"
B3-INV-037,INVOICE,"SET3-PAY-2026-0808-3","Hyperion Dynamics",174751.00,INR,2026-08-04,"INV-B3-037 Project Payment",CREDIT,"Project Payment"
B3-INV-038,INVOICE,"SET3-PAY-2026-0808-4","PulsePoint Media",179456.50,INR,2026-08-07,"INV-B3-038 Wire Transfer",CREDIT,"Wire Transfer"
B3-INV-039,INVOICE,"SET3-PAY-2026-0808-5","NovaBridge",184162.00,INR,2026-08-10,"INV-B3-039 Vendor Payment",CREDIT,"Vendor Payment"
B3-INV-040,INVOICE,"SET3-PAY-2026-0808-1","AlphaStream AI",188867.50,INR,2026-09-15,"INV-B3-040 future dated invoice",CREDIT,"Services"
B3-INV-041,INVOICE,"SET3-PAY-2026-0809-2","ApexData",193573.00,INR,2026-08-16,"INV-B3-041 Accounts Receivable",CREDIT,"Accounts Receivable"
B3-INV-042,INVOICE,"SET3-PAY-2026-0809-3","StreamLine Global",194670.00,INR,2026-08-16,"INV-B3-042 SaaS Revenue",CREDIT,"SaaS Revenue"
B3-INV-043,INVOICE,"SET3-PAY-2026-0809-4","PinnacleSoft",199375.50,INR,2026-08-22,"INV-B3-043 Consulting",CREDIT,"Consulting"
B3-INV-044,INVOICE,"SET3-PAY-2026-0809-5","CloudVertex",228570.72,INR,2026-08-25,"INV-B3-044 amended GST amount",CREDIT,"License Revenue"
B3-INV-045,INVOICE,"SET3-PAY-2026-0809-1","IronGate GmbH",208786.50,INR,2026-08-01,"INV-B3-045 Enterprise Contract",CREDIT,"Enterprise Contract"
B3-INV-046,INVOICE,"SET3-PAY-2026-0810-2","AeroDynamic Labs",213492.00,INR,2026-08-04,"INV-B3-046 Support Fees",CREDIT,"Support Fees"
B3-INV-047,INVOICE,"SET3-PAY-2026-0810-3","Hyperion Dynamics",218197.50,INR,2026-08-07,"INV-B3-047 Project Payment",CREDIT,"Project Payment"
B3-INV-048,INVOICE,"SET3-PAY-2026-0810-4","PulsePoint Media",222903.00,INR,2026-08-10,"INV-B3-048 Wire Transfer",CREDIT,"Wire Transfer"
B3-INV-049,INVOICE,"SET3-PAY-2026-0810-5","NovaBridge",224000.00,INR,2026-08-13,"INV-B3-049 Vendor Payment",CREDIT,"Vendor Payment"
B3-INV-050,INVOICE,"SET3-PAY-2026-0810-1","AlphaStream AI",228705.50,INR,2026-08-16,"INV-B3-050 Services",CREDIT,"Services"
B3-INV-051,INVOICE,"SET3-PAY-2026-0811-2","ApexData",233411.00,INR,2026-08-19,"INV-B3-051 Accounts Receivable",CREDIT,"Accounts Receivable"
B3-INV-052,INVOICE,"SET3-PAY-2026-0811-3","StreamLine Global",238116.50,INR,2026-08-22,"INV-B3-052 SaaS Revenue",CREDIT,"SaaS Revenue"
B3-INV-053,INVOICE,"SET3-PAY-2026-0811-4","PinnacleSoft",242822.00,INR,2026-08-25,"INV-B3-053 Consulting",CREDIT,"Consulting"
B3-INV-054,INVOICE,"SET3-PAY-2026-0811-5","CloudVertex",247527.50,EUR,2026-08-01,"INV-B3-054 foreign bill (EUR)",DEBIT,"License Revenue"
B3-INV-055,INVOICE,"SET3-PAY-2026-0811-1","IronGate GmbH",252233.00,INR,2026-08-04,"INV-B3-055 Enterprise Contract",CREDIT,"Enterprise Contract"
B3-INV-056,INVOICE,"SET3-PAY-2026-0812-2","AeroDynamic Labs",253330.00,INR,2026-08-04,"INV-B3-056 Support Fees",CREDIT,"Support Fees"
B3-INV-057,INVOICE,"SET3-PAY-2026-0812-3","Hyperion Dynamics",258035.50,INR,2026-08-10,"INV-B3-057 Project Payment",CREDIT,"Project Payment"
B3-INV-058,INVOICE,"SET3-PAY-2026-0812-4","PulsePoint Media",262741.00,INR,2026-08-13,"INV-B3-058 Wire Transfer",CREDIT,"Wire Transfer"
B3-INV-059,INVOICE,"SET3-PAY-2026-0812-5","NovaBridge",267446.50,INR,2026-08-16,"INV-B3-059 Vendor Payment",CREDIT,"Vendor Payment"
B3-INV-060,INVOICE,"SET3-PAY-2026-0812-1","AlphaStream AI",272152.00,INR,2026-08-19,"INV-B3-060 Services",CREDIT,"Services"
B3-INV-061,INVOICE,"SET3-PAY-2026-0813-2","ApexData",276857.50,INR,2026-08-22,"INV-B3-061 Accounts Receivable",CREDIT,"Accounts Receivable"
B3-INV-062,INVOICE,"SET3-PAY-2026-0813-3","StreamLine Global",281563.00,INR,2026-08-25,"INV-B3-062 SaaS Revenue",CREDIT,"SaaS Revenue"
B3-INV-063,INVOICE,"SET3-PAY-2026-0813-4","PinnacleSoft",282660.00,INR,2026-08-01,"INV-B3-063 Consulting",CREDIT,"Consulting"
B3-INV-064,INVOICE,"SET3-PAY-2026-0813-5","CloudVertex",287365.50,INR,2026-08-04,"INV-B3-064 License Revenue",CREDIT,"License Revenue"
B3-INV-065,INVOICE,"SET3-PAY-2026-0813-1","IronGate GmbH",292071.00,INR,2026-08-07,"INV-B3-065 Enterprise Contract",CREDIT,"Enterprise Contract"
B3-INV-066,INVOICE,"","AeroDynamic Labs",296776.50,INR,2026-08-10,"INV-B3-066 missing GST/Tax reference",CREDIT,"Support Fees"
B3-INV-067,INVOICE,"SET3-PAY-2026-0814-3","Hyperion Dynamics",301482.00,INR,2026-08-13,"INV-B3-067 Project Payment",CREDIT,"Project Payment"
B3-INV-068,INVOICE,"SET3-PAY-2026-0814-4","PulsePoint Media",306187.50,INR,2026-08-16,"INV-B3-068 Wire Transfer",CREDIT,"Wire Transfer"
B3-INV-069,INVOICE,"SET3-PAY-2026-0814-5","NovaBridge",310893.00,INR,2026-08-19,"INV-B3-069 Vendor Payment",CREDIT,"Vendor Payment"
B3-INV-070,INVOICE,"SET3-PAY-2026-0814-1","AlphaStream AI",311990.00,INR,2026-08-19,"INV-B3-070 Services",CREDIT,"Services"
B3-INV-071,INVOICE,"SET3-PAY-2026-0815-2","ApexData",316695.50,INR,2026-08-25,"INV-B3-071 Accounts Receivable",CREDIT,"Accounts Receivable"
B3-INV-072,INVOICE,"SET3-PAY-2026-0815-3","StreamLine Global",321401.00,INR,2026-08-01,"INV-B3-072 SaaS Revenue",DEBIT,"SaaS Revenue"
B3-INV-073,INVOICE,"SET3-PAY-2026-0815-4","PinnacleSoft",326106.50,INR,2026-08-04,"INV-B3-073 Consulting",CREDIT,"Consulting"
B3-INV-074,INVOICE,"SET3-PAY-2026-0815-5","CloudVertex",330812.00,INR,2026-08-07,"INV-B3-074 License Revenue",CREDIT,"License Revenue"
B3-INV-075,INVOICE,"SET3-PAY-2026-0815-1","IronGate GmbH",335517.50,INR,2026-08-10,"INV-B3-075 Enterprise Contract",CREDIT,"Enterprise Contract"
B3-INV-076,INVOICE,"SET3-PAY-2026-0816-2","AeroDynamic Labs",340223.00,INR,2026-08-13,"INV-B3-076 Support Fees",CREDIT,"Support Fees"
B3-INV-077,INVOICE,"SET3-PAY-2026-0816-3","Hyperion Dynamics",341320.00,INR,2026-08-16,"INV-B3-077 Project Payment",CREDIT,"Project Payment"
B3-INV-078,INVOICE,"SET3-PAY-2026-0816-4","PulsePoint Media",346025.50,INR,2026-08-19,"INV-B3-078 Wire Transfer",CREDIT,"Wire Transfer"
B3-INV-079,INVOICE,"SET3-PAY-2026-0816-5","NovaBridge",350731.00,INR,2026-08-22,"INV-B3-079 Vendor Payment",CREDIT,"Vendor Payment"
B3-INV-080,INVOICE,"SET3-PAY-2026-0816-1","AlphaStream AI",355436.50,INR,2026-09-15,"INV-B3-080 future dated invoice",CREDIT,"Services"
B3-INV-081,INVOICE,"SET3-PAY-2026-0817-2","ApexData",360142.00,GBP,2026-08-01,"INV-B3-081 foreign bill (GBP)",CREDIT,"Accounts Receivable"
B3-INV-082,INVOICE,"SET3-PAY-2026-0817-3","StreamLine Global",364847.50,INR,2026-08-04,"INV-B3-082 SaaS Revenue",CREDIT,"SaaS Revenue"
B3-INV-083,INVOICE,"SET3-PAY-2026-0817-4","PinnacleSoft",369553.00,INR,2026-08-07,"INV-B3-083 Consulting",CREDIT,"Consulting"
B3-INV-084,INVOICE,"SET3-PAY-2026-0817-5","CloudVertex",370650.00,INR,2026-08-07,"INV-B3-084 License Revenue",CREDIT,"License Revenue"
B3-INV-085,INVOICE,"SET3-PAY-2026-0817-1","IronGate GmbH",375355.50,INR,2026-08-13,"INV-B3-085 Enterprise Contract",CREDIT,"Enterprise Contract"
B3-INV-086,INVOICE,"SET3-PAY-2026-0818-2","AeroDynamic Labs",380061.00,INR,2026-08-16,"INV-B3-086 Support Fees",CREDIT,"Support Fees"
B3-INV-087,INVOICE,"SET3-PAY-2026-0818-3","Hyperion Dynamics",384766.50,INR,2026-08-19,"INV-B3-087 Project Payment",CREDIT,"Project Payment"
B3-INV-088,INVOICE,"SET3-PAY-2026-0818-4","PulsePoint Media",436208.64,INR,2026-08-22,"INV-B3-088 amended GST amount",CREDIT,"Wire Transfer"
B3-INV-089,INVOICE,"SET3-PAY-2026-0818-5","NovaBridge",394177.50,INR,2026-08-25,"INV-B3-089 Vendor Payment",CREDIT,"Vendor Payment"
B3-INV-090,INVOICE,"SET3-PAY-2026-0818-1","AlphaStream AI",398883.00,INR,2026-08-01,"INV-B3-090 Services",DEBIT,"Services"
B3-INV-091,INVOICE,"SET3-PAY-2026-0819-2","ApexData",399980.00,INR,2026-08-04,"INV-B3-091 Accounts Receivable",CREDIT,"Accounts Receivable"
B3-INV-092,INVOICE,"SET3-PAY-2026-0819-3","StreamLine Global",404685.50,INR,2026-08-07,"INV-B3-092 SaaS Revenue",CREDIT,"SaaS Revenue"
B3-INV-093,INVOICE,"SET3-PAY-2026-0819-4","PinnacleSoft",409391.00,INR,2026-08-10,"INV-B3-093 Consulting",CREDIT,"Consulting"
B3-INV-094,INVOICE,"SET3-PAY-2026-0819-5","CloudVertex",414096.50,INR,2026-08-13,"INV-B3-094 License Revenue",CREDIT,"License Revenue"
B3-INV-095,INVOICE,"SET3-PAY-2026-0819-1","IronGate GmbH",418802.00,INR,2026-08-16,"INV-B3-095 Enterprise Contract",CREDIT,"Enterprise Contract"
B3-INV-096,INVOICE,"SET3-PAY-2026-0820-2","AeroDynamic Labs",423507.50,INR,2026-08-19,"INV-B3-096 Support Fees",CREDIT,"Support Fees"
B3-INV-097,INVOICE,"SET3-PAY-2026-0820-3","Hyperion Dynamics",428213.00,INR,2026-08-22,"INV-B3-097 Project Payment",CREDIT,"Project Payment"
B3-INV-098,INVOICE,"SET3-PAY-2026-0820-4","PulsePoint Media",429310.00,INR,2026-08-22,"INV-B3-098 Wire Transfer",CREDIT,"Wire Transfer"
B3-INV-099,INVOICE,"","NovaBridge",434015.50,INR,2026-08-01,"INV-B3-099 missing GST/Tax reference",CREDIT,"Vendor Payment"
B3-INV-100,INVOICE,"SET3-PAY-2026-0820-1","AlphaStream AI",438721.00,INR,2026-08-04,"INV-B3-100 Services",CREDIT,"Services"
B3-INV-101,INVOICE,"SET3-PAY-2026-0821-2","ApexData",443426.50,INR,2026-08-07,"INV-B3-101 Accounts Receivable",CREDIT,"Accounts Receivable"
B3-INV-102,INVOICE,"SET3-PAY-2026-0821-3","StreamLine Global",448132.00,INR,2026-08-10,"INV-B3-102 SaaS Revenue",CREDIT,"SaaS Revenue"
B3-INV-103,INVOICE,"SET3-PAY-2026-0821-4","PinnacleSoft",452837.50,INR,2026-08-13,"INV-B3-103 Consulting",CREDIT,"Consulting"
B3-INV-104,INVOICE,"SET3-PAY-2026-0821-5","CloudVertex",457543.00,INR,2026-08-16,"INV-B3-104 License Revenue",CREDIT,"License Revenue"
B3-INV-105,INVOICE,"SET3-PAY-2026-0821-1","IronGate GmbH",458640.00,INR,2026-08-19,"INV-B3-105 Enterprise Contract",CREDIT,"Enterprise Contract"
B3-INV-106,INVOICE,"SET3-PAY-2026-0822-2","AeroDynamic Labs",463345.50,INR,2026-08-22,"INV-B3-106 Support Fees",CREDIT,"Support Fees"
B3-INV-107,INVOICE,"SET3-PAY-2026-0822-3","Hyperion Dynamics",468051.00,INR,2026-08-25,"INV-B3-107 Project Payment",CREDIT,"Project Payment"
B3-INV-108,INVOICE,"SET3-PAY-2026-0822-4","PulsePoint Media",472756.50,EUR,2026-08-01,"INV-B3-108 foreign bill (EUR)",DEBIT,"Wire Transfer"
B3-INV-109,INVOICE,"SET3-PAY-2026-0822-5","NovaBridge",477462.00,INR,2026-08-04,"INV-B3-109 Vendor Payment",CREDIT,"Vendor Payment"
B3-INV-110,INVOICE,"SET3-PAY-2026-0822-1","AlphaStream AI",540027.60,INR,2026-08-07,"INV-B3-110 amended GST amount",CREDIT,"Services"
B3-INV-111,INVOICE,"SET3-PAY-2026-0823-2","ApexData",486873.00,INR,2026-08-10,"INV-B3-111 Accounts Receivable",CREDIT,"Accounts Receivable"
B3-INV-112,INVOICE,"SET3-PAY-2026-0823-3","StreamLine Global",487970.00,INR,2026-08-10,"INV-B3-112 SaaS Revenue",CREDIT,"SaaS Revenue"
B3-INV-113,INVOICE,"SET3-PAY-2026-0823-4","PinnacleSoft",492675.50,INR,2026-08-16,"INV-B3-113 Consulting",CREDIT,"Consulting"
B3-INV-114,INVOICE,"SET3-PAY-2026-0823-5","CloudVertex",497381.00,INR,2026-08-19,"INV-B3-114 License Revenue",CREDIT,"License Revenue"
B3-INV-115,INVOICE,"SET3-PAY-2026-0823-1","IronGate GmbH",502086.50,INR,2026-08-22,"INV-B3-115 Enterprise Contract",CREDIT,"Enterprise Contract"
B3-INV-116,INVOICE,"SET3-PAY-2026-0824-2","AeroDynamic Labs",506792.00,INR,2026-08-25,"INV-B3-116 Support Fees",CREDIT,"Support Fees"
B3-INV-117,INVOICE,"SET3-PAY-2026-0824-3","Hyperion Dynamics",511497.50,INR,2026-08-01,"INV-B3-117 Project Payment",CREDIT,"Project Payment"
B3-INV-118,INVOICE,"SET3-PAY-2026-0824-4","PulsePoint Media",516203.00,INR,2026-08-04,"INV-B3-118 Wire Transfer",CREDIT,"Wire Transfer"
B3-INV-119,INVOICE,"SET3-PAY-2026-0824-5","NovaBridge",517300.00,INR,2026-08-07,"INV-B3-119 Vendor Payment",CREDIT,"Vendor Payment"
B3-INV-120,INVOICE,"SET3-PAY-2026-0824-1","AlphaStream AI",522005.50,INR,2026-09-15,"INV-B3-120 future dated invoice",CREDIT,"Services"
B3-INV-121,INVOICE,"SET3-PAY-2026-0825-2","ApexData",526711.00,INR,2026-08-13,"INV-B3-121 Accounts Receivable",CREDIT,"Accounts Receivable"
B3-INV-122,INVOICE,"SET3-PAY-2026-0825-3","StreamLine Global",531416.50,INR,2026-08-16,"INV-B3-122 SaaS Revenue",CREDIT,"SaaS Revenue"
B3-INV-123,INVOICE,"SET3-PAY-2026-0825-4","PinnacleSoft",536122.00,INR,2026-08-19,"INV-B3-123 Consulting",CREDIT,"Consulting"
B3-INV-124,INVOICE,"SET3-PAY-2026-0825-5","CloudVertex",540827.50,INR,2026-08-22,"INV-B3-124 License Revenue",CREDIT,"License Revenue"
B3-INV-125,INVOICE,"SET3-PAY-2026-0825-1","IronGate GmbH",545533.00,INR,2026-08-25,"INV-B3-125 Enterprise Contract",CREDIT,"Enterprise Contract"
B3-INV-126,INVOICE,"SET3-PAY-2026-0826-2","AeroDynamic Labs",546630.00,INR,2026-08-01,"INV-B3-126 Support Fees",DEBIT,"Support Fees"
B3-INV-127,INVOICE,"SET3-PAY-2026-0826-3","Hyperion Dynamics",551335.50,INR,2026-08-04,"INV-B3-127 Project Payment",CREDIT,"Project Payment"
B3-INV-128,INVOICE,"SET3-PAY-2026-0826-4","PulsePoint Media",556041.00,INR,2026-08-07,"INV-B3-128 Wire Transfer",CREDIT,"Wire Transfer"
B3-INV-129,INVOICE,"SET3-PAY-2026-0826-5","NovaBridge",560746.50,INR,2026-08-10,"INV-B3-129 Vendor Payment",CREDIT,"Vendor Payment"
B3-INV-130,INVOICE,"SET3-PAY-2026-0826-1","AlphaStream AI",565452.00,INR,2026-08-13,"INV-B3-130 Services",CREDIT,"Services"
B3-INV-131,INVOICE,"SET3-PAY-2026-0827-2","ApexData",20157.50,INR,2026-08-16,"INV-B3-131 Accounts Receivable",CREDIT,"Accounts Receivable"
B3-INV-132,INVOICE,"","StreamLine Global",24863.00,INR,2026-08-19,"INV-B3-132 missing GST/Tax reference",CREDIT,"SaaS Revenue"
B3-INV-133,INVOICE,"SET3-PAY-2026-0827-4","PinnacleSoft",25960.00,INR,2026-08-22,"INV-B3-133 Consulting",CREDIT,"Consulting"
